date,recip_state,recip_county,completeness_pct,administered_dose1_recip,series_complete_yes,booster_doses
2022-04-28T00:00:00.000,Georgia,Twiggs County,89.5,5200,4388,1387
2022-04-28T00:00:00.000,Georgia,Gwinnett County,89.5,588299,517190,208672
2022-04-28T00:00:00.000,Georgia,Taliaferro County,89.5,852,781,354
2022-04-28T00:00:00.000,Georgia,Walker County,89.5,34453,28897,9811
2022-04-28T00:00:00.000,Georgia,Fulton County,89.5,688776,600621,268401
2022-04-28T00:00:00.000,Georgia,Clarke County,89.5,66849,59831,27808
2022-04-28T00:00:00.000,Georgia,Tattnall County,89.5,9572,8351,3180
2022-04-28T00:00:00.000,Georgia,Douglas County,89.5,78622,67911,25273
2022-04-28T00:00:00.000,Georgia,Polk County,89.5,18870,16566,5786
2022-04-28T00:00:00.000,Georgia,Dodge County,89.5,8457,7308,2371
2022-04-28T00:00:00.000,Georgia,Effingham County,89.5,28468,24855,8851
